latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
38.35352,-82.59573,299.74,0.49,0.65,2025-10-17,818,N20,VIIRS,n,2.0NRT,278.23,0.65,N
38.72458,-85.08215,301.72,0.36,0.57,2025-10-17,818,N20,VIIRS,n,2.0NRT,282.39,0.69,N
38.75697,-84.99167,295.24,0.36,0.57,2025-10-17,818,N20,VIIRS,n,2.0NRT,280.91,0.78,N
38.7573,-84.99443,299.73,0.36,0.57,2025-10-17,818,N20,VIIRS,n,2.0NRT,281.72,2.01,N
38.75795,-84.99533,299.57,0.36,0.57,2025-10-17,818,N20,VIIRS,n,2.0NRT,282.25,1.79,N
38.76423,-84.99955,321,0.36,0.57,2025-10-17,818,N20,VIIRS,n,2.0NRT,282.75,1.64,N
38.76495,-85.00056,312.06,0.36,0.57,2025-10-17,818,N20,VIIRS,n,2.0NRT,281.53,1.31,N
38.83642,-84.2419,323.4,0.39,0.59,2025-10-17,818,N20,VIIRS,n,2.0NRT,281.82,2.29,N
39.08434,-82.33822,295.71,0.48,0.65,2025-10-17,818,N20,VIIRS,n,2.0NRT,276.63,1.07,N
39.46871,-84.38879,301,0.37,0.58,2025-10-17,818,N20,VIIRS,n,2.0NRT,278.85,0.8,N
39.472,-84.40104,298.27,0.37,0.58,2025-10-17,818,N20,VIIRS,n,2.0NRT,282.65,0.93,N
39.47309,-84.40511,295.13,0.37,0.58,2025-10-17,818,N20,VIIRS,n,2.0NRT,280.59,0.75,N
39.47953,-84.36559,297.82,0.37,0.58,2025-10-17,818,N20,VIIRS,n,2.0NRT,281.35,1.4,N
39.48282,-84.37786,312.81,0.37,0.58,2025-10-17,818,N20,VIIRS,n,2.0NRT,280.02,1.11,N
39.485,-84.38602,302.86,0.37,0.58,2025-10-17,818,N20,VIIRS,n,2.0NRT,282.63,1.86,N
39.48608,-84.3901,297.92,0.37,0.58,2025-10-17,818,N20,VIIRS,n,2.0NRT,279.73,1.22,N
39.48912,-84.36287,312.3,0.37,0.58,2025-10-17,818,N20,VIIRS,n,2.0NRT,280.59,1.27,N
39.48968,-84.36106,304.06,0.37,0.58,2025-10-17,818,N20,VIIRS,n,2.0NRT,280.27,1.11,N
39.73051,-84.21078,298.48,0.37,0.58,2025-10-17,818,N20,VIIRS,n,2.0NRT,280.37,0.52,N
39.87666,-86.48851,303.95,0.56,0.52,2025-10-17,818,N20,VIIRS,n,2.0NRT,280.75,1.41,N
39.97647,-86.83412,303.83,0.54,0.51,2025-10-17,818,N20,VIIRS,n,2.0NRT,281.15,3.52,N
39.97794,-86.84013,311.31,0.54,0.51,2025-10-17,818,N20,VIIRS,n,2.0NRT,279.8,2.45,N
40.31242,-80.60703,311.76,0.54,0.68,2025-10-17,818,N20,VIIRS,n,2.0NRT,279.14,2.21,N
40.39384,-79.85159,297.66,0.58,0.7,2025-10-17,818,N20,VIIRS,n,2.0NRT,276.45,2.73,N
40.39582,-79.85788,322,0.58,0.7,2025-10-17,818,N20,VIIRS,n,2.0NRT,279.44,5.45,N
40.63553,-89.63501,323.45,0.57,0.43,2025-10-17,818,N20,VIIRS,n,2.0NRT,284.97,2.56,N
40.64079,-89.64012,307.56,0.57,0.43,2025-10-17,818,N20,VIIRS,n,2.0NRT,286.05,1.55,N
40.6422,-89.64668,296.25,0.57,0.43,2025-10-17,818,N20,VIIRS,n,2.0NRT,284.85,1.55,N
40.7573,-81.43626,324.71,0.48,0.64,2025-10-17,818,N20,VIIRS,n,2.0NRT,275.9,2.72,N
40.8926,-77.71414,295.57,0.72,0.75,2025-10-17,818,N20,VIIRS,n,2.0NRT,273.44,0.85,N
40.89429,-86.69662,296.4,0.52,0.5,2025-10-17,818,N20,VIIRS,n,2.0NRT,276.16,0.63,N
41.11806,-85.35233,315.02,0.6,0.53,2025-10-17,818,N20,VIIRS,n,2.0NRT,279.34,3.6,N
41.11914,-85.35168,316.87,0.6,0.53,2025-10-17,818,N20,VIIRS,n,2.0NRT,280.05,3.34,N
41.18167,-87.85809,298.79,0.45,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,262.37,0.45,N
41.20752,-80.81622,297.07,0.5,0.66,2025-10-17,818,N20,VIIRS,n,2.0NRT,275.52,0.76,N
41.22278,-83.2101,308.45,0.38,0.59,2025-10-17,818,N20,VIIRS,n,2.0NRT,276.98,1.11,N
41.22575,-83.20827,313.52,0.38,0.59,2025-10-17,818,N20,VIIRS,n,2.0NRT,279.6,2.57,N
41.22785,-83.20753,304.23,0.38,0.59,2025-10-17,818,N20,VIIRS,n,2.0NRT,276.59,1.11,N
41.3309,-89.08344,295.52,0.39,0.44,2025-10-17,818,N20,VIIRS,n,2.0NRT,278.15,0.86,N
41.4512,-81.68029,332.56,0.44,0.63,2025-10-17,818,N20,VIIRS,n,2.0NRT,279.24,3.77,N
41.45526,-81.67982,323.46,0.44,0.63,2025-10-17,818,N20,VIIRS,n,2.0NRT,276.97,4.14,N
41.46345,-81.67963,296.66,0.44,0.63,2025-10-17,818,N20,VIIRS,n,2.0NRT,278.15,1.15,N
41.46925,-83.3672,326.71,0.37,0.58,2025-10-17,818,N20,VIIRS,n,2.0NRT,280.83,2.44,N
41.47279,-81.66913,298.88,0.44,0.63,2025-10-17,818,N20,VIIRS,n,2.0NRT,279.05,1.09,N
41.48303,-90.82419,297.18,0.49,0.4,2025-10-17,818,N20,VIIRS,n,2.0NRT,271.82,0.92,N
41.56603,-84.04627,333.98,0.34,0.56,2025-10-17,818,N20,VIIRS,n,2.0NRT,280.2,3.05,N
41.56907,-84.05779,308.96,0.34,0.56,2025-10-17,818,N20,VIIRS,n,2.0NRT,277.46,1.62,N
41.56937,-84.04489,330.39,0.34,0.56,2025-10-17,818,N20,VIIRS,n,2.0NRT,280.51,2.99,N
41.5704,-84.04871,301.25,0.34,0.56,2025-10-17,818,N20,VIIRS,n,2.0NRT,281.26,3.65,N
41.57246,-84.05636,309.79,0.34,0.56,2025-10-17,818,N20,VIIRS,n,2.0NRT,278.55,1.73,N
41.61251,-87.32774,314.83,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,284.15,2.82,N
41.6167,-87.32598,297.64,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,283.52,2.49,N
41.61797,-87.33134,343.04,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,285.44,2.49,N
41.62215,-87.32957,299.16,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,284.45,2.49,N
41.6234,-87.3349,307.4,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,284.5,2.67,N
41.62459,-87.14453,298.53,0.47,0.48,2025-10-17,818,N20,VIIRS,n,2.0NRT,283.17,0.87,N
41.62679,-87.36861,307.13,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,282.6,1.38,N
41.62805,-87.37394,298.03,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,282.69,1.38,N
41.62931,-87.37926,306.42,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,282.74,1.88,N
41.63175,-87.13555,297.88,0.47,0.48,2025-10-17,818,N20,VIIRS,n,2.0NRT,282.98,0.94,N
41.63184,-83.50434,295.44,0.36,0.57,2025-10-17,818,N20,VIIRS,n,2.0NRT,280.96,0.98,N
41.63303,-87.14099,299.59,0.47,0.48,2025-10-17,818,N20,VIIRS,n,2.0NRT,282.45,1.07,N
41.63725,-87.13922,308.05,0.47,0.48,2025-10-17,818,N20,VIIRS,n,2.0NRT,285.08,2.52,N
41.63852,-87.14463,303.72,0.47,0.48,2025-10-17,818,N20,VIIRS,n,2.0NRT,282.91,2.52,N
41.64098,-87.40932,322.3,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,286,3.38,N
41.64273,-87.14281,329.06,0.47,0.48,2025-10-17,818,N20,VIIRS,n,2.0NRT,283.26,2.52,N
41.66388,-87.42892,304.98,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,283.8,1.19,N
41.66791,-87.48499,302.4,0.45,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,285.07,1.5,N
41.67006,-87.45528,313.56,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,284.11,1.53,N
41.67096,-87.42016,297.97,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,283.13,1.39,N
41.67128,-87.46054,302.05,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,283.29,1.53,N
41.67206,-87.48328,295.6,0.45,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,283.84,0.74,N
41.67219,-87.42546,309.05,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,282.98,1.39,N
41.67252,-87.46577,309.49,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,283.9,1.31,N
41.67466,-87.43596,311.99,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,285.27,2.39,N
41.67881,-87.43425,321.47,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,284.07,2.79,N
41.68051,-87.42198,312,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,286.61,3.9,N
41.68174,-87.42726,315.66,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,284.38,2.79,N
41.6859,-87.42549,332.38,0.46,0.47,2025-10-17,818,N20,VIIRS,n,2.0NRT,284.22,4.26,N
42.28471,-83.11391,301.47,0.36,0.57,2025-10-17,818,N20,VIIRS,n,2.0NRT,277.99,0.94,N
42.30693,-83.15397,298.91,0.36,0.57,2025-10-17,818,N20,VIIRS,n,2.0NRT,278.94,0.48,N
42.81471,-80.0948,298.57,0.48,0.65,2025-10-17,818,N20,VIIRS,n,2.0NRT,274.83,1.25,N
42.94466,-82.41785,299.3,0.37,0.58,2025-10-17,818,N20,VIIRS,n,2.0NRT,272.53,1.47,N
43.26398,-79.81163,327.24,0.48,0.65,2025-10-17,818,N20,VIIRS,n,2.0NRT,279.92,3.68,N
43.2695,-79.80847,311.85,0.48,0.65,2025-10-17,818,N20,VIIRS,n,2.0NRT,280.42,1.74,N
43.27331,-79.79971,301.24,0.48,0.65,2025-10-17,818,N20,VIIRS,n,2.0NRT,280.56,1.74,N
43.51211,-93.55058,299.57,0.39,0.36,2025-10-17,818,N20,VIIRS,n,2.0NRT,286.03,0.61,N
44.76421,-93.03959,297.67,0.39,0.36,2025-10-17,818,N20,VIIRS,n,2.0NRT,287.24,0.71,N
44.78066,-93.31326,300.02,0.39,0.36,2025-10-17,818,N20,VIIRS,n,2.0NRT,283.5,0.59,N
44.85199,-93.00459,298.84,0.39,0.36,2025-10-17,818,N20,VIIRS,n,2.0NRT,287.79,0.65,N
31.40017,-87.94731,298.54,0.38,0.59,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.22,0.44,N
31.58244,-87.49223,306.73,0.4,0.6,2025-10-17,820,N20,VIIRS,n,2.0NRT,290.4,1.34,N
31.58392,-87.49293,303.04,0.4,0.6,2025-10-17,820,N20,VIIRS,n,2.0NRT,289.19,1.01,N
31.86333,-84.44019,297.36,0.58,0.7,2025-10-17,820,N20,VIIRS,n,2.0NRT,285.64,1,N
32.03984,-89.24836,301.03,0.61,0.54,2025-10-17,820,N20,VIIRS,n,2.0NRT,286.95,0.75,N
32.5786,-88.76804,303.28,0.32,0.54,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.38,1.64,N
32.74555,-95.00047,305.3,0.45,0.39,2025-10-17,820,N20,VIIRS,n,2.0NRT,289,0.6,N
32.96059,-87.06648,311.89,0.39,0.59,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.73,4.17,N
32.96161,-87.07045,338.05,0.39,0.59,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.72,5.37,N
33.09216,-86.80798,299.88,0.4,0.6,2025-10-17,820,N20,VIIRS,n,2.0NRT,287.93,1.49,N
33.0935,-86.80787,299.59,0.4,0.6,2025-10-17,820,N20,VIIRS,n,2.0NRT,287.59,1.44,N
33.10408,-86.80397,303.73,0.4,0.6,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.92,1.27,N
33.14183,-85.72803,303.46,0.46,0.63,2025-10-17,820,N20,VIIRS,n,2.0NRT,285.39,0.61,N
33.14749,-85.72858,305.19,0.46,0.63,2025-10-17,820,N20,VIIRS,n,2.0NRT,285.75,1.56,N
33.17948,-86.75911,316.2,0.4,0.6,2025-10-17,820,N20,VIIRS,n,2.0NRT,289.05,1.58,N
33.18078,-86.76024,309.39,0.4,0.6,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.21,1.55,N
33.21795,-86.79182,300.26,0.4,0.6,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.95,0.49,N
33.22422,-86.81604,309.69,0.4,0.6,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.64,0.98,N
33.22955,-87.51321,312.87,0.36,0.57,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.7,0.9,N
33.23049,-87.51698,300.57,0.36,0.57,2025-10-17,820,N20,VIIRS,n,2.0NRT,289.1,0.9,N
33.23375,-87.5078,301.73,0.36,0.57,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.18,1.41,N
33.23466,-87.51146,308.87,0.36,0.57,2025-10-17,820,N20,VIIRS,n,2.0NRT,289.21,0.87,N
33.23977,-87.50972,302.7,0.36,0.57,2025-10-17,820,N20,VIIRS,n,2.0NRT,289.23,0.87,N
33.44136,-88.57219,313.27,0.62,0.54,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.45,3.75,N
33.44929,-88.5835,302.4,0.62,0.54,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.79,1.59,N
33.48383,-86.93671,319.48,0.38,0.59,2025-10-17,820,N20,VIIRS,n,2.0NRT,289.02,1.97,N
33.53303,-86.76164,302.19,0.39,0.59,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.13,0.81,N
33.58424,-86.78204,307.28,0.39,0.59,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.81,0.66,N
33.76038,-97.8997,297.56,0.38,0.36,2025-10-17,820,N20,VIIRS,n,2.0NRT,287.07,0.35,N
33.94008,-89.65867,299.49,0.53,0.5,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.89,0.83,N
34.32236,-89.53809,318,0.53,0.5,2025-10-17,820,N20,VIIRS,n,2.0NRT,287.34,2.53,N
34.63585,-87.08369,297.73,0.35,0.57,2025-10-17,820,N20,VIIRS,n,2.0NRT,286.91,0.55,N
34.6418,-87.08545,317.99,0.35,0.57,2025-10-17,820,N20,VIIRS,n,2.0NRT,287.34,1.53,N
34.64366,-87.09281,305.02,0.35,0.57,2025-10-17,820,N20,VIIRS,n,2.0NRT,287.25,0.74,N
34.72359,-88.73592,303.87,0.57,0.52,2025-10-17,820,N20,VIIRS,n,2.0NRT,287.51,1.49,N
34.94157,-85.70616,298.82,0.41,0.61,2025-10-17,820,N20,VIIRS,n,2.0NRT,284.82,0.73,N
35.0447,-90.16714,331.64,0.47,0.48,2025-10-17,820,N20,VIIRS,n,2.0NRT,287.82,2.87,N
35.28209,-90.83817,300.63,0.43,0.46,2025-10-17,820,N20,VIIRS,n,2.0NRT,285,0.86,N
35.59949,-84.9925,312.88,0.43,0.62,2025-10-17,820,N20,VIIRS,n,2.0NRT,282.31,1.83,N
35.60921,-89.94744,303.23,0.47,0.48,2025-10-17,820,N20,VIIRS,n,2.0NRT,284.31,1.07,N
35.62514,-87.06662,298.62,0.33,0.56,2025-10-17,820,N20,VIIRS,n,2.0NRT,284.14,0.27,N
35.64097,-89.9395,300.04,0.47,0.48,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.6,1.18,N
35.64832,-89.93165,311.18,0.47,0.48,2025-10-17,820,N20,VIIRS,n,2.0NRT,289.22,1.64,N
35.64945,-89.93665,308.39,0.47,0.48,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.17,1.64,N
35.66655,-101.43884,302.78,0.46,0.39,2025-10-17,820,N20,VIIRS,n,2.0NRT,289.05,1.16,N
35.89125,-89.78111,315.52,0.47,0.48,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.79,2.45,N
35.93421,-86.37606,296.13,0.36,0.57,2025-10-17,820,N20,VIIRS,n,2.0NRT,284.31,0.45,N
35.93671,-89.71464,315.24,0.47,0.48,2025-10-17,820,N20,VIIRS,n,2.0NRT,288.31,2.14,N
35.95445,-101.88055,301.62,0.48,0.4,2025-10-17,820,N20,VIIRS,n,2.0NRT,291.06,1.47,N
35.96208,-101.81931,317.7,0.48,0.4,2025-10-17,820,N20,VIIRS,n,2.0NRT,286.03,1.65,N
35.98233,-83.95757,316.37,0.48,0.65,2025-10-17,820,N20,VIIRS,n,2.0NRT,283.36,1.45,N
36.51748,-97.83793,316.13,0.39,0.36,2025-10-17,820,N20,VIIRS,n,2.0NRT,287.22,1.29,N
36.51814,-97.84219,307.62,0.39,0.36,2025-10-17,820,N20,VIIRS,n,2.0NRT,287.48,1.23,N
36.99601,-86.15553,296.94,0.35,0.56,2025-10-17,820,N20,VIIRS,n,2.0NRT,280.82,0.38,N
37.2341,-82.04602,302.94,0.56,0.69,2025-10-17,820,N20,VIIRS,n,2.0NRT,279.25,1.75,N
37.23768,-82.0436,301.49,0.56,0.69,2025-10-17,820,N20,VIIRS,n,2.0NRT,278.92,1.14,N
37.46244,-92.9312,295.25,0.47,0.4,2025-10-17,820,N20,VIIRS,n,2.0NRT,280.24,0.14,N
37.67664,-84.96883,299.21,0.38,0.59,2025-10-17,820,N20,VIIRS,n,2.0NRT,278.81,0.59,N
37.72444,-89.87572,301.98,0.42,0.46,2025-10-17,820,N20,VIIRS,n,2.0NRT,286.31,0.42,N
37.96736,-90.08025,303.55,0.41,0.45,2025-10-17,820,N20,VIIRS,n,2.0NRT,286.48,1.35,N
37.97337,-90.06819,301.16,0.41,0.45,2025-10-17,820,N20,VIIRS,n,2.0NRT,287.71,0.9,N
38.00095,-86.14397,298.5,0.33,0.55,2025-10-17,820,N20,VIIRS,n,2.0NRT,282.47,0.9,N
38.00572,-86.1417,316.19,0.33,0.55,2025-10-17,820,N20,VIIRS,n,2.0NRT,282.31,0.9,N
38.00663,-86.14526,308.66,0.33,0.55,2025-10-17,820,N20,VIIRS,n,2.0NRT,284.37,0.9,N
38.01012,-90.08341,300.02,0.41,0.45,2025-10-17,820,N20,VIIRS,n,2.0NRT,278.51,0.63,N
38.22052,-85.83563,296.76,0.33,0.56,2025-10-17,820,N20,VIIRS,n,2.0NRT,281.29,0.56,N
38.22066,-91.73197,299.24,0.51,0.41,2025-10-17,820,N20,VIIRS,n,2.0NRT,281.24,2.07,N
38.22174,-104.61269,305.27,0.46,0.47,2025-10-17,820,N20,VIIRS,n,2.0NRT,280.67,1.01,N
38.69645,-90.13451,311.82,0.39,0.44,2025-10-17,820,N20,VIIRS,n,2.0NRT,285.6,1.86,N
38.82015,-90.01633,306.88,0.4,0.44,2025-10-17,820,N20,VIIRS,n,2.0NRT,285.29,0.61,N
38.83458,-90.06363,301.25,0.39,0.44,2025-10-17,820,N20,VIIRS,n,2.0NRT,286.93,0.83,N
38.83852,-90.06224,299.56,0.39,0.44,2025-10-17,820,N20,VIIRS,n,2.0NRT,287.42,1.18,N
38.88268,-90.14326,305.44,0.39,0.44,2025-10-17,820,N20,VIIRS,n,2.0NRT,277.12,1.4,N
38.88477,-90.1405,312.37,0.39,0.44,2025-10-17,820,N20,VIIRS,n,2.0NRT,276.41,0.62,N
38.9925,-87.71999,297.78,0.51,0.49,2025-10-17,820,N20,VIIRS,n,2.0NRT,282.27,0.78,N
38.99821,-87.72397,303.44,0.51,0.49,2025-10-17,820,N20,VIIRS,n,2.0NRT,287.37,2.27,N
39.00073,-87.72807,298.18,0.51,0.49,2025-10-17,820,N20,VIIRS,n,2.0NRT,285.71,1.31,N
41.0676,-108.7142,298.41,0.41,0.61,2025-10-17,820,N20,VIIRS,n,2.0NRT,271.12,0.65,N
25.51935,-97.57385,301.72,0.44,0.38,2025-10-17,822,N20,VIIRS,n,2.0NRT,291.67,0.48,N
25.77468,-100.1769,303.53,0.38,0.36,2025-10-17,822,N20,VIIRS,n,2.0NRT,291.26,0.83,N
25.82203,-100.30465,308.33,0.38,0.36,2025-10-17,822,N20,VIIRS,n,2.0NRT,290.56,1.07,N
26.05214,-98.21677,314.59,0.41,0.37,2025-10-17,822,N20,VIIRS,n,2.0NRT,293.49,1.4,N
26.29958,-92.52218,311.29,0.52,0.5,2025-10-17,822,N20,VIIRS,n,2.0NRT,291.22,3.29,N
26.49047,-99.06586,305.18,0.39,0.36,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.65,0.82,N
26.78126,-105.5797,304.75,0.38,0.44,2025-10-17,822,N20,VIIRS,n,2.0NRT,285.28,0.7,N
26.78323,-105.58047,299.6,0.39,0.44,2025-10-17,822,N20,VIIRS,n,2.0NRT,285.4,0.65,N
27.02937,-103.37266,304.62,0.45,0.39,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.27,1.25,N
27.27068,-101.16719,306.53,0.39,0.36,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.51,0.92,N
27.27172,-100.0877,323.73,0.38,0.36,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.08,1.15,N
27.81817,-97.4848,307.97,0.42,0.38,2025-10-17,822,N20,VIIRS,n,2.0NRT,296.58,2.01,N
27.8227,-97.20588,325.55,0.43,0.38,2025-10-17,822,N20,VIIRS,n,2.0NRT,294.21,3.18,N
27.82608,-97.19303,328.78,0.43,0.38,2025-10-17,822,N20,VIIRS,n,2.0NRT,294.7,3.83,N
27.8306,-97.49514,317.35,0.42,0.38,2025-10-17,822,N20,VIIRS,n,2.0NRT,294.64,1.01,N
27.83134,-97.49934,313.08,0.42,0.38,2025-10-17,822,N20,VIIRS,n,2.0NRT,294.55,1.01,N
27.88259,-97.26939,313.11,0.43,0.38,2025-10-17,822,N20,VIIRS,n,2.0NRT,294.65,2.55,N
27.88335,-97.27364,318.89,0.43,0.38,2025-10-17,822,N20,VIIRS,n,2.0NRT,294.21,2.49,N
27.88946,-97.26785,306.17,0.43,0.38,2025-10-17,822,N20,VIIRS,n,2.0NRT,293.95,0.83,N
27.89021,-97.27211,317.09,0.43,0.38,2025-10-17,822,N20,VIIRS,n,2.0NRT,295.47,2.43,N
27.90051,-97.26981,319.64,0.43,0.38,2025-10-17,822,N20,VIIRS,n,2.0NRT,295.16,1.46,N
27.93081,-97.32053,303.94,0.42,0.38,2025-10-17,822,N20,VIIRS,n,2.0NRT,293.26,0.41,N
27.98477,-101.78044,311.13,0.41,0.37,2025-10-17,822,N20,VIIRS,n,2.0NRT,290.28,0.74,N
28.09995,-101.10562,302.13,0.39,0.37,2025-10-17,822,N20,VIIRS,n,2.0NRT,290.02,0.64,N
28.51261,-96.79607,304.24,0.44,0.38,2025-10-17,822,N20,VIIRS,n,2.0NRT,293.22,0.69,N
28.61514,-105.96677,311.74,0.43,0.46,2025-10-17,822,N20,VIIRS,n,2.0NRT,287.67,1.45,N
28.68452,-106.08885,311.11,0.43,0.46,2025-10-17,822,N20,VIIRS,n,2.0NRT,290.07,0.99,N
28.70097,-96.54175,311.58,0.44,0.39,2025-10-17,822,N20,VIIRS,n,2.0NRT,293.78,1.87,N
28.93107,-110.83082,302.29,0.42,0.61,2025-10-17,822,N20,VIIRS,n,2.0NRT,291.41,0.89,N
29.22884,-95.20229,304.84,0.5,0.41,2025-10-17,822,N20,VIIRS,n,2.0NRT,291.18,2.48,N
29.23497,-100.09237,299.44,0.39,0.36,2025-10-17,822,N20,VIIRS,n,2.0NRT,288.85,0.26,N
29.34075,-97.11195,310.49,0.42,0.37,2025-10-17,822,N20,VIIRS,n,2.0NRT,291.24,1.67,N
29.3408,-97.11317,311.18,0.42,0.37,2025-10-17,822,N20,VIIRS,n,2.0NRT,291.28,1.41,N
29.36056,-94.93359,304.17,0.51,0.41,2025-10-17,822,N20,VIIRS,n,2.0NRT,291.77,1.18,N
29.37443,-94.92472,323.33,0.51,0.41,2025-10-17,822,N20,VIIRS,n,2.0NRT,293.81,3.59,N
29.37487,-94.92229,317.91,0.51,0.41,2025-10-17,822,N20,VIIRS,n,2.0NRT,294.28,4.12,N
29.45611,-110.34393,303.98,0.4,0.6,2025-10-17,822,N20,VIIRS,n,2.0NRT,286.91,0.37,N
29.57592,-98.03282,331.06,0.4,0.37,2025-10-17,822,N20,VIIRS,n,2.0NRT,293.25,5.09,N
29.59785,-89.8898,302.36,0.32,0.55,2025-10-17,822,N20,VIIRS,n,2.0NRT,291.6,0.56,N
29.59859,-89.89301,303.86,0.32,0.55,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.75,1.32,N
29.60008,-89.89943,308.93,0.32,0.55,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.61,0.74,N
29.6824,-98.18162,313.05,0.39,0.36,2025-10-17,822,N20,VIIRS,n,2.0NRT,290.59,1.02,N
29.68812,-90.77082,301.74,0.57,0.52,2025-10-17,822,N20,VIIRS,n,2.0NRT,290.39,0.7,N
29.71913,-95.12924,310.83,0.49,0.4,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.76,1.85,N
29.72236,-95.22726,305.64,0.49,0.4,2025-10-17,822,N20,VIIRS,n,2.0NRT,291.51,1.93,N
29.73563,-95.13554,311.43,0.49,0.4,2025-10-17,822,N20,VIIRS,n,2.0NRT,293.07,2.06,N
29.7376,-95.16635,308.12,0.49,0.4,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.38,2.1,N
29.74047,-95.12798,320.39,0.49,0.4,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.71,3.12,N
29.74107,-95.12373,324.95,0.49,0.4,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.62,3.51,N
29.7458,-95.01629,308.75,0.5,0.41,2025-10-17,822,N20,VIIRS,n,2.0NRT,294.67,1.95,N
29.74655,-95.00022,306.29,0.5,0.41,2025-10-17,822,N20,VIIRS,n,2.0NRT,294.1,1.31,N
29.75703,-93.87704,309.39,0.57,0.43,2025-10-17,822,N20,VIIRS,n,2.0NRT,293.06,2.12,N
29.75817,-93.88274,305.51,0.57,0.43,2025-10-17,822,N20,VIIRS,n,2.0NRT,293.24,2.3,N
29.75977,-93.87029,310.59,0.57,0.43,2025-10-17,822,N20,VIIRS,n,2.0NRT,293.05,2.1,N
29.83558,-93.96425,309.42,0.56,0.43,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.66,1.67,N
29.87804,-94.91163,306.49,0.5,0.41,2025-10-17,822,N20,VIIRS,n,2.0NRT,291.26,1,N
29.88908,-93.96618,305.36,0.56,0.43,2025-10-17,822,N20,VIIRS,n,2.0NRT,293.64,2.8,N
29.99493,-90.3965,303.38,0.59,0.53,2025-10-17,822,N20,VIIRS,n,2.0NRT,291.42,2.67,N
30.00098,-90.40099,306.99,0.59,0.52,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.53,1.83,N
30.00233,-90.40686,302,0.58,0.52,2025-10-17,822,N20,VIIRS,n,2.0NRT,288.19,1.83,N
30.01154,-93.96834,306.16,0.55,0.43,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.35,1.19,N
30.04473,-93.33704,306.52,0.4,0.44,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.89,1.15,N
30.04963,-93.33692,309.29,0.4,0.44,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.84,1.12,N
30.05245,-90.66945,304.83,0.56,0.52,2025-10-17,822,N20,VIIRS,n,2.0NRT,292.4,1.83,N
